source,fetched_at,term,url,title,text,author,region,category
Pinterest,2025-10-29T23:52:40.729309,iphone 17 pro,https://www.pinterest.com/pin/899242250611681080/,a person holding up a cell phone case in their hand with the ferrari logo on it,a person holding up a cell phone case in their hand with the ferrari logo on it,,,
Pinterest,2025-10-29T23:52:40.859504,iphone 17 pro,https://www.pinterest.com/pin/1337074886946670/,a woman holding up an iphone with basketballs on it,a woman holding up an iphone with basketballs on it,,,
Pinterest,2025-10-29T23:52:40.996063,iphone 17 pro,https://www.pinterest.com/pin/7459155629762013/,the new iphone 11 is in its box and it's still in its packaging,the new iphone 11 is in its box and it's still in its packaging,,,
Pinterest,2025-10-29T23:52:41.144734,iphone 17 pro,https://www.pinterest.com/pin/4609575089080877824/,the new iphone 12 is shown in grey,the new iphone 12 is shown in grey,,,
Pinterest,2025-10-29T23:52:41.168364,iphone 17 pro,https://www.pinterest.com/pin/590393832452492676/,the new iphone 11 series is available for pre - order,the new iphone 11 series is available for pre - order,,,
Pinterest,2025-10-29T23:52:41.196893,iphone 17 pro,https://www.pinterest.com/pin/21181060743453736/,someone holding an iphone in their hand with the camera on it's left side,someone holding an iphone in their hand with the camera on it's left side,,,
Pinterest,2025-10-29T23:52:41.220798,iphone 17 pro,https://www.pinterest.com/pin/20688479532973572/,a person holding up an iphone 11 in front of a plant with green leaves on it,a person holding up an iphone 11 in front of a plant with green leaves on it,,,
Pinterest,2025-10-29T23:52:41.243737,iphone 17 pro,https://www.pinterest.com/pin/26740191532114971/,"an iphone case that is black and has circles on the front, with holes in the back","an iphone case that is black and has circles on the front, with holes in the back",,,
Pinterest,2025-10-29T23:52:41.291028,iphone 17 pro,https://www.pinterest.com/pin/20899585766443091/,"Pretty Iphone, I Phone 16 Phone Case, Iphone 16 Plus Pink Case, Dream Phone, Iphone Pink Aesthetic, Iphone16 Case, I Phone 16 Cover, New Iphone 16, Phone Pink","Pretty Iphone, I Phone 16 Phone Case, Iphone 16 Plus Pink Case, Dream Phone, Iphone Pink Aesthetic, Iphone16 Case, I Phone 16 Cover, New Iphone 16, Phone Pink",,,
Pinterest,2025-10-29T23:52:41.312325,iphone 17 pro,https://www.pinterest.com/pin/32791903532718528/,several different colored iphones sitting on top of a white table next to each other,several different colored iphones sitting on top of a white table next to each other,,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5,Apple's iPhone Air doesn't look like a bestseller. It might not matter - CNBC,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5"" target=""_blank"">Apple's iPhone Air doesn't look like a bestseller. It might not matter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMimgFBVV95cUxPU0IyNl9HOTR1dy1zMU5jMWU5ZjNRUXJVbzlDRF9ySGFtcmZkU09pWnRNb1AxMVlXVi1XTUFMeVRzdWlCZzhiazU1amhJSXJqVGN1aXFTR2tXVEhnVmxWdlcxRm93U1lzY29seE5BdWVYZ0w0X0dQU1ZER2ZxLUdZZXlWbGtkQjlFQXNxQkphbS1fcU53T2lpVGNR?oc=5,iPhone Air production change orders may not be true - AppleInsider,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxPU0IyNl9HOTR1dy1zMU5jMWU5ZjNRUXJVbzlDRF9ySGFtcmZkU09pWnRNb1AxMVlXVi1XTUFMeVRzdWlCZzhiazU1amhJSXJqVGN1aXFTR2tXVEhnVmxWdlcxRm93U1lzY29seE5BdWVYZ0w0X0dQU1ZER2ZxLUdZZXlWbGtkQjlFQXNxQkphbS1fcU53T2lpVGNR?oc=5"" target=""_blank"">iPhone Air production change orders may not be true</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AppleInsider</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5,"The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air - The New York Times","<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5"" target=""_blank"">The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMinAFBVV95cUxNX2trZm1yQTNualg5X1Y4d0NqdENhMlRuYVprVl9IQzNOV25hS3kwYXBvaWRpeWthRHNtUUdNc25JVENoYlpyVmhkR0R6X1c0NE4ydGlJYkdzbkFtN2xnSUxDTldPWHk5MkJZY0lkTlFNWVBUS1pQS0Y5Z1BNZXBnNXc3N0V3Z0dsTE5oSmZXazlRcTBaeHl1c2lwU28?oc=5,"So it looks like the iPhone Air is a flop. Well, duh - Macworld","<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxNX2trZm1yQTNualg5X1Y4d0NqdENhMlRuYVprVl9IQzNOV25hS3kwYXBvaWRpeWthRHNtUUdNc25JVENoYlpyVmhkR0R6X1c0NE4ydGlJYkdzbkFtN2xnSUxDTldPWHk5MkJZY0lkTlFNWVBUS1pQS0Y5Z1BNZXBnNXc3N0V3Z0dsTE5oSmZXazlRcTBaeHl1c2lwU28?oc=5"" target=""_blank"">So it looks like the iPhone Air is a flop. Well, duh</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Macworld</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMidEFVX3lxTE1mbFpOTm4yWjdqMC0tazQwanUxNjNhckVXbnVpV1E2M01nZjAzZ29Jcld1UEt0cDFsWTdIcVEtaHVScGphZTVnTG5NUUswYUpmdHhZSFFBb3ltWVdpSE9uZHJGTmJDYTgzaUlPSl91SVN2RkZY?oc=5,iPhone 17 matches iPhone Air display performance in DXOMARK test - 9to5Mac,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1mbFpOTm4yWjdqMC0tazQwanUxNjNhckVXbnVpV1E2M01nZjAzZ29Jcld1UEt0cDFsWTdIcVEtaHVScGphZTVnTG5NUUswYUpmdHhZSFFBb3ltWVdpSE9uZHJGTmJDYTgzaUlPSl91SVN2RkZY?oc=5"" target=""_blank"">iPhone 17 matches iPhone Air display performance in DXOMARK test</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9to5Mac</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMijwFBVV95cUxOY3lqTkgtYUpJYnhjY1RsRVJIWEQzTmY5Y0dUQUpLRWRWRjJWS1VfZWw4VE56LWgyYnM1Uy1yenhVRnpiS0VkYmU0ZFp0ME1KLVVBcXc5S1VFcWoxUWFsTWZFdy1uaHBmWWNFQzAzOTVYNS1vOEtWQnBOdTZzVGV1ZjFPU0docEhxaWkxLTdwWdIBiwFBVV95cUxOVWVlQkpDNlNxLUJORjVMTk5VUEZOS2JGZ05OMGtON3VMSGFBNC1TRUNuOUNxbUNmUkx6TUtYNVg0dFRvSEtETVczZ1gxUzEySHZEYmpJVXVRZmdmNGVWa3RXNVhZcjQwRjJBckZHSG50X2FZZjJ0cEZBVDdZcU1qR2JjMFJtdG9fVG9v?oc=5,New report claims Apple hasn't cut iPhone Air production - GSMArena.com news - GSMArena.com,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxOY3lqTkgtYUpJYnhjY1RsRVJIWEQzTmY5Y0dUQUpLRWRWRjJWS1VfZWw4VE56LWgyYnM1Uy1yenhVRnpiS0VkYmU0ZFp0ME1KLVVBcXc5S1VFcWoxUWFsTWZFdy1uaHBmWWNFQzAzOTVYNS1vOEtWQnBOdTZzVGV1ZjFPU0docEhxaWkxLTdwWdIBiwFBVV95cUxOVWVlQkpDNlNxLUJORjVMTk5VUEZOS2JGZ05OMGtON3VMSGFBNC1TRUNuOUNxbUNmUkx6TUtYNVg0dFRvSEtETVczZ1gxUzEySHZEYmpJVXVRZmdmNGVWa3RXNVhZcjQwRjJBckZHSG50X2FZZjJ0cEZBVDdZcU1qR2JjMFJtdG9fVG9v?oc=5"" target=""_blank"">New report claims Apple hasn't cut iPhone Air production - GSMArena.com news</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GSMArena.com</font>",,,
