source,fetched_at,term,url,title,text,author,region,category,text_clean,tokens
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/55872851621969126/,someone holding up an iphone in front of a crowd at an apple store with the price tag on it,someone holding up an iphone in front of a crowd at an apple store with the price tag on it,,,,someone holding up an iphone in front of a crowd at an apple store with the price tag on it,"['someone', 'holding', 'iphone', 'front', 'crowd', 'apple', 'store', 'price', 'tag']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/32791903532718528/,several different colored iphones sitting on top of a white table next to each other,several different colored iphones sitting on top of a white table next to each other,,,,several different colored iphones sitting on top of a white table next to each other,"['several', 'different', 'colored', 'iphones', 'sitting', 'top', 'white', 'table', 'next']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/139330182216825709/,"four iphones are shown with the air logo in blue, white, and grey","four iphones are shown with the air logo in blue, white, and grey",,,,four iphones are shown with the air logo in blue white and grey,"['four', 'iphones', 'shown', 'air', 'logo', 'blue', 'white', 'grey']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/1548181176705908/,the new iphone 11 is in its box and it's still in its packaging,the new iphone 11 is in its box and it's still in its packaging,,,,the new iphone is in its box and it s still in its packaging,"['new', 'iphone', 'box', 'still', 'packaging']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/4595008753666682368/,the new iphone 11 is shown in white and has an image of a flower on it,the new iphone 11 is shown in white and has an image of a flower on it,,,,the new iphone is shown in white and has an image of a flower on it,"['new', 'iphone', 'shown', 'white', 'image', 'flower']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/1095359940632012245/,someone holding an iphone 16 pro max in their hand,someone holding an iphone 16 pro max in their hand,,,,someone holding an iphone pro max in their hand,"['someone', 'holding', 'iphone', 'pro', 'max', 'hand']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/10907224093277052/,someone holding an iphone in their hand with the camera on it's back cover,someone holding an iphone in their hand with the camera on it's back cover,,,,someone holding an iphone in their hand with the camera on it s back cover,"['someone', 'holding', 'iphone', 'hand', 'camera', 'back', 'cover']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/586101339049232618/,the iphone 11 air concept in some alternative colors,the iphone 11 air concept in some alternative colors,,,,the iphone air concept in some alternative colors,"['iphone', 'air', 'concept', 'alternative', 'color']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/176555247887893942/,an orange cell phone hanging from a metal hook in a room with people looking at it,an orange cell phone hanging from a metal hook in a room with people looking at it,,,,an orange cell phone hanging from a metal hook in a room with people looking at it,"['orange', 'cell', 'phone', 'hanging', 'metal', 'hook', 'room', 'people', 'looking']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/93027548550356609/,an iphone 11 pro and its box on a bed,an iphone 11 pro and its box on a bed,,,,an iphone pro and its box on a bed,"['iphone', 'pro', 'box', 'bed']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/651825746107962588/,two new iphones are in the box,two new iphones are in the box,,,,two new iphones are in the box,"['two', 'new', 'iphones', 'box']"
