source,fetched_at,term,url,title,text,author,region,category,text_clean,tokens
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/1106337464725459536/,a person holding an apple product in front of the box with it's packaging,a person holding an apple product in front of the box with it's packaging,,,,a person holding an apple product in front of the box with it s packaging,"['person', 'holding', 'apple', 'product', 'front', 'box', 'packaging']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/975521969297018930/,a person holding up a cell phone case with an iphone in it's hand,a person holding up a cell phone case with an iphone in it's hand,,,,a person holding up a cell phone case with an iphone in it s hand,"['person', 'holding', 'cell', 'phone', 'case', 'iphone', 'hand']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/643733340535041068/,a person holding an iphone in their hand with the back cover up and red sticker on it,a person holding an iphone in their hand with the back cover up and red sticker on it,,,,a person holding an iphone in their hand with the back cover up and red sticker on it,"['person', 'holding', 'iphone', 'hand', 'back', 'cover', 'red', 'sticker']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/227783693649040080/,an abstract background with blue and white petals,an abstract background with blue and white petals,,,,an abstract with blue and white petals,"['abstract', 'blue', 'white', 'petal']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/519462138289307470/,iPhone 17 Air: Slim Innovation,iPhone 17 Air: Slim Innovation,,,,iphone air slim innovation,"['iphone', 'air', 'slim', 'innovation']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/12525705208843956/,an orange iphone 11 is shown with the camera on it's back end and side facing up,an orange iphone 11 is shown with the camera on it's back end and side facing up,,,,an orange iphone is shown with the camera on it s back end and side facing up,"['orange', 'iphone', 'shown', 'camera', 'back', 'end', 'side', 'facing']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/904660643910601724/,someone holding an iphone in their hand with the back cover open to show the camera,someone holding an iphone in their hand with the back cover open to show the camera,,,,someone holding an iphone in their hand with the back cover open to show the camera,"['someone', 'holding', 'iphone', 'hand', 'back', 'cover', 'open', 'show', 'camera']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/183521753562865215/,the front view of an iphone camera with its lens pointed at it's side,the front view of an iphone camera with its lens pointed at it's side,,,,the front view of an iphone camera with its lens pointed at it s side,"['front', 'view', 'iphone', 'camera', 'lens', 'pointed', 'side']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/350506783519753332/,an iphone is shown with the back side open and showing its camera's features,an iphone is shown with the back side open and showing its camera's features,,,,an iphone is shown with the back side open and showing its camera s features,"['iphone', 'shown', 'back', 'side', 'open', 'showing', 'camera', 'feature']"
Pinterest,2025-11-03T12:11:42.660966,iphone 17 air,https://www.pinterest.com/pin/48906345949368198/,the new iphone 11 pro is shown in lila hues and features an image of a flower,the new iphone 11 pro is shown in lila hues and features an image of a flower,,,,the new iphone pro is shown in lila hues and features an image of a flower,"['new', 'iphone', 'pro', 'shown', 'lila', 'hue', 'feature', 'image', 'flower']"
